"K","r_e","rho_true","p_lava_1","p_direct_1","p_lava_2","p_direct_2","rho_lava","rho_direct","estimable","bivar_aborted","rel_p","rel_rho","gated"
270,0.02756,0.45,0.905563,0.905563,0.678532,0.678532,-0.725284,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.24681,0.24681,0.0591995,0.0591995,-0.424851,-0.424851,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.425727,0.425727,0.0583627,0.0583627,0.872807,0.872807,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.764151,0.764151,0.210025,0.210025,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.175225,0.175225,0.000472737,0.000472737,0.880065,0.880065,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.536183,0.536183,0.342107,0.342107,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.998376,0.998376,0.611212,0.611212,-0.0831237,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.640936,0.640936,0.83594,0.83594,-0.181241,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.74843,0.74843,0.868392,0.868392,0.791155,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.862379,0.862379,0.555619,0.555619,NA,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.418176,0.418176,0.282881,0.282881,0.72956,0.72956,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.950701,0.950701,0.0206084,0.0206084,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.400569,0.400569,0.186414,0.186414,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.682197,0.682197,0.628533,0.628533,NA,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.0358112,0.0358112,0.82026,0.82026,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.771217,0.771217,0.75207,0.75207,NA,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.277279,0.277279,0.100467,0.100467,0.566754,0.566754,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.378089,0.378089,0.209861,0.209861,0.406039,0.406039,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.539823,0.539823,0.000215484,0.000215484,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.977699,0.977699,0.0604229,0.0604229,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.225851,0.225851,0.00658039,0.00658039,0.709709,0.709709,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.921422,0.921422,0.00433442,0.00433442,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.806816,0.806816,0.153159,0.153159,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.438515,0.438515,0.830339,0.830339,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.257387,0.257387,0.230277,0.230277,1,1,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.373509,0.373509,0.225495,0.225495,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.794928,0.794928,0.0611217,0.0611217,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.963839,0.963839,0.815153,0.815153,-0.46953,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.26236,0.26236,0.109326,0.109326,-0.127162,-0.127162,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.0100864,0.0100864,0.0788654,0.0788654,0.769025,0.769025,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.207896,0.207896,0.213723,0.213723,-0.0234205,-0.0234205,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.755846,0.755846,0.472694,0.472694,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.677469,0.677469,0.77787,0.77787,-0.449559,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.370027,0.370027,0.00315588,0.00315588,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.63018,0.63018,0.0394435,0.0394435,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.40553,0.40553,0.881485,0.881485,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.04563,0.04563,0.266108,0.266108,-0.114052,-0.114052,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.865006,0.865006,0.218996,0.218996,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.589795,0.589795,1.11463e-05,1.11463e-05,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.405555,0.405555,0.0440617,0.0440617,0.984251,0.984251,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.150192,0.150192,0.00608944,0.00608944,0.542951,0.542951,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.394208,0.394208,0.446606,0.446606,-0.273804,-0.273804,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.787462,0.787462,0.321777,0.321777,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.958996,0.958996,0.139072,0.139072,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.189565,0.189565,0.0123094,0.0123094,0.115163,0.115163,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.46949,0.46949,0.0495812,0.0495812,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.569862,0.569862,0.666694,0.666694,NA,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.744565,0.744565,0.915774,0.915774,0.116654,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.781185,0.781185,0.196207,0.196207,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.655924,0.655924,0.432976,0.432976,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.607448,0.607448,0.498098,0.498098,NA,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.17846,0.17846,0.168105,0.168105,0.579829,0.579829,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.0770856,0.0770856,0.293588,0.293588,0.773378,0.773378,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.553295,0.553295,0.120788,0.120788,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.605969,0.605969,0.0563827,0.0563827,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.764316,0.764316,0.64791,0.64791,0.103694,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.260355,0.260355,0.00914994,0.00914994,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.275019,0.275019,0.731641,0.731641,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.821547,0.821547,0.116977,0.116977,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.54548,0.54548,0.0536648,0.0536648,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.630525,0.630525,0.0140182,0.0140182,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.291359,0.291359,0.0170677,0.0170677,-0.760722,-0.760722,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.118371,0.118371,0.0343525,0.0343525,0.710327,0.710327,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.998617,0.998617,0.116659,0.116659,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.978774,0.978774,0.0140719,0.0140719,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.0452795,0.0452795,0.388865,0.388865,1,1,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.260302,0.260302,0.165069,0.165069,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.455091,0.455091,0.0744297,0.0744297,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.918686,0.918686,0.108095,0.108095,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.642922,0.642922,0.0651581,0.0651581,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.151054,0.151054,0.182761,0.182761,-0.214357,-0.214357,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.0430642,0.0430642,0.0169861,0.0169861,0.421506,0.421506,TRUE,FALSE,0,0,TRUE
270,0.02756,0.45,0.980763,0.980763,0.0678789,0.0678789,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.0384194,0.0384194,0.739125,0.739125,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.169736,0.169736,0.158677,0.158677,0.476762,0.476762,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.103594,0.103594,0.514565,0.514565,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.0763942,0.0763942,0.0115456,0.0115456,0.570909,0.570909,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.845422,0.845422,0.0077194,0.0077194,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.721514,0.721514,0.787732,0.787732,-0.850232,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.849252,0.849252,0.0739764,0.0739764,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.773514,0.773514,0.0434855,0.0434855,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.287409,0.287409,0.00103146,0.00103146,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.038636,0.038636,0.103034,0.103034,0.238386,0.238386,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.384485,0.384485,0.114462,0.114462,0.584893,0.584893,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.331788,0.331788,0.928366,0.928366,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.130471,0.130471,0.758119,0.758119,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.652582,0.652582,0.125572,0.125572,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.509103,0.509103,0.0870817,0.0870817,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.864247,0.864247,0.0202453,0.0202453,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.618582,0.618582,0.05264,0.05264,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.658757,0.658757,0.0205939,0.0205939,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.154344,0.154344,0.349216,0.349216,0.0835401,0.0835401,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.299028,0.299028,0.097475,0.097475,-0.377451,-0.377451,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.470953,0.470953,0.449029,0.449029,0.574464,0.574464,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.558564,0.558564,0.0659766,0.0659766,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.655783,0.655783,8.9262e-05,8.9262e-05,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.0829977,0.0829977,0.0930369,0.0930369,0.993067,0.993067,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.700628,0.700628,0.0440961,0.0440961,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.989067,0.989067,0.00183968,0.00183968,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.534208,0.534208,0.250194,0.250194,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.684915,0.684915,0.210618,0.210618,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.440967,0.440967,0.662191,0.662191,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.604214,0.604214,0.212586,0.212586,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.919159,0.919159,0.319757,0.319757,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.21515,0.21515,0.449308,0.449308,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.790096,0.790096,0.816714,0.816714,NA,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.924572,0.924572,0.701767,0.701767,0.197571,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.939257,0.939257,0.066296,0.066296,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.790184,0.790184,0.603676,0.603676,0.753832,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.842801,0.842801,0.0041073,0.0041073,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.786508,0.786508,0.135773,0.135773,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.134325,0.134325,0.224406,0.224406,0.884281,0.884281,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.00962168,0.00962168,0.290572,0.290572,0.941827,0.941827,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.12281,0.12281,0.0446772,0.0446772,0.92815,0.92815,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.772037,0.772037,0.755047,0.755047,0.114451,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.0238883,0.0238883,0.00201163,0.00201163,-0.3002,-0.3002,TRUE,FALSE,0,0,TRUE
270,0.02756,0.45,0.602516,0.602516,0.297574,0.297574,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.447152,0.447152,0.0157518,0.0157518,0.739826,0.739826,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.029287,0.029287,0.0395412,0.0395412,-0.0213208,-0.0213208,TRUE,FALSE,0,0,TRUE
270,0.02756,0.45,0.559328,0.559328,0.0547316,0.0547316,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.415141,0.415141,0.0926423,0.0926423,0.497002,0.497002,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.458181,0.458181,0.393567,0.393567,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.764161,0.764161,0.0502289,0.0502289,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.722687,0.722687,0.00203882,0.00203882,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.149258,0.149258,0.059253,0.059253,-0.139111,-0.139111,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.419694,0.419694,0.320751,0.320751,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.8232,0.8232,0.260528,0.260528,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.660903,0.660903,0.47436,0.47436,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.91019,0.91019,0.429226,0.429226,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.874945,0.874945,0.0883625,0.0883625,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.479575,0.479575,0.0979095,0.0979095,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.152125,0.152125,0.186145,0.186145,0.0532871,0.0532871,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.874694,0.874694,0.77275,0.77275,-0.476606,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.354007,0.354007,0.00710151,0.00710151,-0.315977,-0.315977,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.796558,0.796558,0.669953,0.669953,NA,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.248387,0.248387,0.172368,0.172368,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.733141,0.733141,0.404033,0.404033,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.150266,0.150266,0.134215,0.134215,-0.515161,-0.515161,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.0616868,0.0616868,0.0568289,0.0568289,0.266979,0.266979,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.545401,0.545401,0.00203266,0.00203266,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.912257,0.912257,0.392788,0.392788,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.0500433,0.0500433,0.771329,0.771329,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.701629,0.701629,0.0476207,0.0476207,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.295123,0.295123,0.00483503,0.00483503,-0.109961,-0.109961,TRUE,FALSE,0,0,FALSE
270,0.02756,0.45,0.747674,0.747674,0.799968,0.799968,0.695066,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.0779423,0.0779423,0.49402,0.49402,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.45,0.354815,0.354815,0.36263,0.36263,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.45,0.899468,0.899468,0.396422,0.396422,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.123055,0.123055,0.345462,0.345462,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.0316064,0.0316064,0.0690538,0.0690538,0.48294,0.48294,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.719867,0.719867,0.435356,0.435356,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.840836,0.840836,0.0393984,0.0393984,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.382636,0.382636,0.441858,0.441858,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.135991,0.135991,0.102961,0.102961,0.108464,0.108464,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.047431,0.047431,0.0513422,0.0513422,0.0347955,0.0347955,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.418958,0.418958,0.561347,0.561347,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.00454111,0.00454111,0.00429727,0.00429727,-0.0391819,-0.0391819,TRUE,FALSE,0,0,TRUE
270,0.02756,0.9,0.718055,0.718055,0.932124,0.932124,0.755889,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.574605,0.574605,0.0178708,0.0178708,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.521741,0.521741,0.444451,0.444451,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.778848,0.778848,0.000360818,0.000360818,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.524687,0.524687,0.0393153,0.0393153,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.00565096,0.00565096,0.0174863,0.0174863,1,1,TRUE,FALSE,0,0,TRUE
270,0.02756,0.9,0.25295,0.25295,0.00882293,0.00882293,0.912982,0.912982,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.614687,0.614687,0.469864,0.469864,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.359588,0.359588,0.0908331,0.0908331,-0.491457,-0.491457,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.396416,0.396416,0.181661,0.181661,-0.980042,-0.980042,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.664731,0.664731,0.296364,0.296364,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.438976,0.438976,0.714175,0.714175,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.111661,0.111661,0.000427772,0.000427772,0.256287,0.256287,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.36995,0.36995,0.188386,0.188386,1,1,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.343821,0.343821,0.826123,0.826123,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.810772,0.810772,0.095323,0.095323,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.187257,0.187257,0.139623,0.139623,0.918594,0.918594,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.830623,0.830623,0.394545,0.394545,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.0810441,0.0810441,0.835344,0.835344,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.857665,0.857665,0.0983965,0.0983965,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.389221,0.389221,0.0333495,0.0333495,0.620014,0.620014,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.450167,0.450167,0.900305,0.900305,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.402254,0.402254,0.505851,0.505851,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.499454,0.499454,0.100918,0.100918,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.465108,0.465108,0.450751,0.450751,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.0674884,0.0674884,0.180449,0.180449,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.171827,0.171827,0.00350426,0.00350426,0.388784,0.388784,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.115571,0.115571,0.556066,0.556066,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.585005,0.585005,0.053814,0.053814,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.448666,0.448666,0.0581438,0.0581438,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.127533,0.127533,0.0250906,0.0250906,-0.143534,-0.143534,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.188248,0.188248,0.0442694,0.0442694,1,1,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.83731,0.83731,0.0537132,0.0537132,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.662616,0.662616,0.0516038,0.0516038,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.823451,0.823451,0.0397419,0.0397419,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.436327,0.436327,0.232393,0.232393,0.999638,0.999638,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.23806,0.23806,0.0405579,0.0405579,-0.0654752,-0.0654752,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.625455,0.625455,0.390007,0.390007,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.00645106,0.00645106,0.259846,0.259846,0.651923,0.651923,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.589875,0.589875,0.394909,0.394909,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.490809,0.490809,0.0465116,0.0465116,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.00329079,0.00329079,0.00231445,0.00231445,0.484363,0.484363,TRUE,FALSE,0,0,TRUE
270,0.02756,0.9,0.882631,0.882631,0.653789,0.653789,-0.636549,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.0229645,0.0229645,0.693071,0.693071,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.776865,0.776865,0.141696,0.141696,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.8544,0.8544,0.455819,0.455819,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.700947,0.700947,0.480928,0.480928,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.987206,0.987206,0.100021,0.100021,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.380683,0.380683,0.161373,0.161373,0.205089,0.205089,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.217818,0.217818,0.664349,0.664349,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.247332,0.247332,0.0253989,0.0253989,0.917719,0.917719,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.338194,0.338194,0.034175,0.034175,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.216209,0.216209,0.12331,0.12331,0.722048,0.722048,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.0987879,0.0987879,0.196526,0.196526,0.417065,0.417065,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.166988,0.166988,0.347723,0.347723,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.815474,0.815474,0.227869,0.227869,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.659581,0.659581,0.217866,0.217866,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.869761,0.869761,0.566136,0.566136,-0.0838218,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.840325,0.840325,0.120741,0.120741,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.417184,0.417184,0.00346071,0.00346071,NA,NA,TRUE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.396009,0.396009,0.621437,0.621437,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.930413,0.930413,0.769195,0.769195,NA,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.698375,0.698375,0.228953,0.228953,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.241175,0.241175,0.673564,0.673564,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.556474,0.556474,0.238068,0.238068,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.238963,0.238963,0.640183,0.640183,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.886106,0.886106,0.200974,0.200974,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.340558,0.340558,0.677015,0.677015,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.676116,0.676116,0.000354616,0.000354616,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.847677,0.847677,0.975547,0.975547,0.476176,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.781481,0.781481,0.0110978,0.0110978,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.299962,0.299962,0.57987,0.57987,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.602913,0.602913,0.863746,0.863746,-1,NA,FALSE,FALSE,0,NA,FALSE
270,0.02756,0.9,0.513748,0.513748,0.13482,0.13482,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.689614,0.689614,0.0475801,0.0475801,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.633691,0.633691,0.439714,0.439714,NA,NA,FALSE,TRUE,0,NA,FALSE
270,0.02756,0.9,0.179937,0.179937,0.155104,0.155104,0.730551,0.730551,TRUE,FALSE,0,0,FALSE
270,0.02756,0.9,0.617308,0.617308,0.642077,0.642077,0.409758,NA,FALSE,FALSE,0,NA,FALSE
